Unique ID,created_at,user_id,username,user_screen_name,text,retweets_count,likes_count,mentions,urls,photos,hashtags,SentimentScore,CountPunc,Readability,no_of_words,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_urls,tokenized_text,token_texts,Final Label
12494,2021-02-15 06:49:50 Eastern Standard Time,3120369104,true_coverage,True Coverage,@ABPI_UK LIES  Polio going away had NOTHING to do with a vaccine   #COVID19 #SCAMDEMIC2021 #lies #disinformation #SCAM #vaccine,0,1,[],[],[],"['covid19', 'scamdemic2021', 'lies', 'disinformation', 'scam', 'vaccine']",-0.8949,8,15.5,18,0,0,6,0,"['@ABPI_UK', 'LIES', 'Polio', 'going', 'away', 'had', 'NOTHING', 'to', 'do', 'with', 'a', 'vaccine', '#COVID19', '#SCAMDEMIC2021', '#lies', '#disinformation', '#SCAM', '#vaccine']","['@ABPI_UK', 'LIES', 'Polio', 'going', 'away', 'NOTHING', 'vaccine', '#COVID19', '#SCAMDEMIC2021', '#lies', '#disinformation', '#SCAM', '#vaccine']",FAKE
13264,2021-02-14 10:31:23 Eastern Standard Time,351126486,qooldad1978,T?É?É?Ç?É?É?Ç?Ç?π?É?É?Ç?Ö?É?Ç?Ç?Ñd?É?É?Ç?É?É?Ç?Ç?© T?É?É?Ç?É?É?Ç?Ç?π?É?É?Ç?Ö?É?Ç?Ç?Ñd?É?É?Ç?É?É?Ç?Ç?©,"""You will have to figure out this whole scam by yourself.""  #COVID19 #BillGates #Events201 #Rockefeller #Lockstep #vaccination #VaccinePassports #Vaccine #MindControl #FollowtheMoney  https://t.co/JddDb0KrTs",0,1,[],[],['https://pbs.twimg.com/media/EuMnezUWgAUqVtd.jpg'],"['covid19', 'billgates', 'events201', 'rockefeller', 'lockstep', 'vaccination', 'vaccinepassports', 'vaccine', 'mindcontrol', 'followthemoney']",-0.5719,18,28.9,22,0,0,10,0,"['""', 'You', 'will', 'have', 'to', 'figure', 'out', 'this', 'whole', 'scam', 'by', 'yourself', '.', '""', '#COVID19', '#BillGates', '#Events201', '#Rockefeller', '#Lockstep', '#vaccination', '#VaccinePassports', '#Vaccine', '#MindControl', '#FollowtheMoney', 'https://t.co/JddDb0KrTs']","['""', 'figure', 'whole', 'scam', '.', '""', '#COVID19', '#BillGates', '#Events201', '#Rockefeller', '#Lockstep', '#vaccination', '#VaccinePassports', '#Vaccine', '#MindControl', '#FollowtheMoney', 'https://t.co/JddDb0KrTs']",FAKE
174,2021-02-24 16:13:00 Eastern Standard Time,1.33E+18,jiminey56386668,@jimineycricket,@joods Yes! I missed those reasons! When do you think the sleepwalkers will wake up and realise?? #scamdemic #covid19 #vaccine #virus #newstrain #lockdown #masks,0,0,[],[],[],"['scamdemic', 'covid19', 'vaccine', 'virus', 'newstrain', 'lockdown', 'masks']",0.3493,12,11.7,24,2,2,7,0,"['@joods', 'Yes', '!', 'I', 'missed', 'those', 'reasons', '!', 'When', 'do', 'you', 'think', 'the', 'sleepwalkers', 'will', 'wake', 'up', 'and', 'realise', '?', '?', '#scamdemic', '#covid19', '#vaccine', '#virus', '#newstrain', '#lockdown', '#masks']","['@joods', 'Yes', '!', 'missed', 'reasons', '!', 'think', 'sleepwalkers', 'wake', 'realise', '?', '?', '#scamdemic', '#covid19', '#vaccine', '#virus', '#newstrain', '#lockdown', '#masks']",FAKE
7031,2021-02-18 21:05:51 Eastern Standard Time,9.59E+17,cvenslauskas,Casey Venslauskas,"IMO: OPERATION 'COVID-19' | NEXT PHASE = PERMANENT LOCKDOWNS? = 'VACCINE' DOSE #3, #4, #5? It's Enough. Full scale genocide. Deviated satanic power-control usurpers must be stopped immediately #COVID19 #Vaccine #Lockdown #coronavirus #pandemic #TRUMP #MAGA #WeThePeople #Worldwide",0,0,[],[],[],"['covid19', 'vaccine', 'lockdown', 'coronavirus', 'pandemic', 'trump', 'maga', 'wethepeople', 'worldwide']",-0.3094,29,18.1,37,2,0,9,0,"['IMO', ':', 'OPERATION', ""'"", 'COVID', '-', '19', ""'"", '|', 'NEXT', 'PHASE', '=', 'PERMANENT', 'LOCKDOWNS', '?', '=', ""'"", 'VACCINE', ""'"", 'DOSE', '#', '3,', '#', '4,', '#', '5', '?', ""It's"", 'Enough', '.', 'Full', 'scale', 'genocide', '.', 'Deviated', 'satanic', 'power-control', 'usurpers', 'must', 'be', 'stopped', 'immediately', '#COVID19', '#Vaccine', '#Lockdown', '#coronavirus', '#pandemic', '#TRUMP', '#MAGA', '#WeThePeople', '#Worldwide']","['IMO', ':', 'OPERATION', ""'"", 'COVID', '-', '19', ""'"", '|', 'NEXT', 'PHASE', '=', 'PERMANENT', 'LOCKDOWNS', '?', '=', ""'"", 'VACCINE', ""'"", 'DOSE', '#', '3,', '#', '4,', '#', '5', '?', 'Enough', '.', 'Full', 'scale', 'genocide', '.', 'Deviated', 'satanic', 'power-control', 'usurpers', 'must', 'stopped', 'immediately', '#COVID19', '#Vaccine', '#Lockdown', '#coronavirus', '#pandemic', '#TRUMP', '#MAGA', '#WeThePeople', '#Worldwide']",FAKE
587,2021-02-24 11:22:54 Eastern Standard Time,863346427,drwho1953,Bill Smillie,Flying to Canada? COMPLY or be dragged off to a government quarantine facility!! #Canada  #COVID19 #COVID   #vaccine  #VaccinePassports #VaccinePassport    https://t.co/jzxEnB0OP9,0,0,[],['https://www.rebelnews.com/travellers_react_new_covid_hotel_requirements_for_flight_arrivals?utm_campaign=dm_airport_2_24_21&utm_medium=email&utm_source=therebel'],[],"['canada', 'covid19', 'covid', 'vaccine', 'vaccinepassports', 'vaccinepassport']",-0.1984,14,19.6,20,1,2,6,1,"['Flying', 'to', 'Canada', '?', 'COMPLY', 'or', 'be', 'dragged', 'off', 'to', 'a', 'government', 'quarantine', 'facility', '!', '!', '#Canada', '#COVID19', '#COVID', '#vaccine', '#VaccinePassports', '#VaccinePassport', 'https://t.co/jzxEnB0OP9']","['Flying', 'Canada', '?', 'COMPLY', 'dragged', 'government', 'quarantine', 'facility', '!', '!', '#Canada', '#COVID19', '#COVID', '#vaccine', '#VaccinePassports', '#VaccinePassport', 'https://t.co/jzxEnB0OP9']",FAKE
1095,2021-02-24 05:04:18 Eastern Standard Time,266067803,infinite_ennui,Infinite Idiocracy,"If you cheer for this, you deserve the Fascism that's being unleashed on you.  #FascistVaccinePassports #VaccinePassports #Vaccine #Lockdown #Covid19 #Covid19uk #UK",0,0,[],[],[],"['fascistvaccinepassports', 'vaccinepassports', 'vaccine', 'lockdown', 'covid19', 'covid19uk', 'uk']",0.5106,10,21.1,21,0,0,7,0,"['If', 'you', 'cheer', 'for', 'this', ',', 'you', 'deserve', 'the', 'Fascism', ""that's"", 'being', 'unleashed', 'on', 'you', '.', '#FascistVaccinePassports', '#VaccinePassports', '#Vaccine', '#Lockdown', '#Covid19', '#Covid19uk', '#UK']","['cheer', ',', 'deserve', 'Fascism', ""that's"", 'unleashed', '.', '#FascistVaccinePassports', '#VaccinePassports', '#Vaccine', '#Lockdown', '#Covid19', '#Covid19uk', '#UK']",FAKE
11614,2021-02-15 18:28:38 Eastern Standard Time,820122398,lawrencehibberd,lawrencehibberd,This is coming to you soon unless you stand up! #WakeUpUK #COVID19 #NoMask #NoVaccine #endlockdown #vaccine #freedom #StandupX  #scam,1,1,[],[],[],"['wakeupuk', 'covid19', 'nomask', 'novaccine', 'endlockdown', 'vaccine', 'freedom', 'standupx', 'scam']",0.2003,10,16.3,19,0,1,9,0,"['This', 'is', 'coming', 'to', 'you', 'soon', 'unless', 'you', 'stand', 'up', '!', '#WakeUpUK', '#COVID19', '#NoMask', '#NoVaccine', '#endlockdown', '#vaccine', '#freedom', '#StandupX', '#scam']","['coming', 'soon', 'unless', 'stand', '!', '#WakeUpUK', '#COVID19', '#NoMask', '#NoVaccine', '#endlockdown', '#vaccine', '#freedom', '#StandupX', '#scam']",FAKE
6235,2021-02-19 11:29:41 Eastern Standard Time,1.30E+18,keturahoficial,KETURAH,Doctors on Tik Tok say they aren't taught at medical school the vaccine ingredients their just told which ones to give!!!! They don't know!!!! We HAVE RIGHTS TO KNOW THE INGREDIENTS!!! POISON CHEMICALS!!  #Vaccine #CoronaVirus #Covid19 #DemandTheIngredients #MonisantoAdmitted,0,0,[],[],[],"['vaccine', 'coronavirus', 'covid19', 'demandtheingredients', 'monisantoadmitted']",-0.7507,20,12.8,38,0,13,5,0,"['Doctors', 'on', 'Tik', 'Tok', 'say', 'they', ""aren't"", 'taught', 'at', 'medical', 'school', 'the', 'vaccine', 'ingredients', 'their', 'just', 'told', 'which', 'ones', 'to', 'give', '!', '!', '!', '!', 'They', ""don't"", 'know', '!', '!', '!', '!', 'We', 'HAVE', 'RIGHTS', 'TO', 'KNOW', 'THE', 'INGREDIENTS', '!', '!', '!', 'POISON', 'CHEMICALS', '!', '!', '#Vaccine', '#CoronaVirus', '#Covid19', '#DemandTheIngredients', '#MonisantoAdmitted']","['Doctors', 'Tik', 'Tok', 'say', 'taught', 'medical', 'school', 'vaccine', 'ingredients', 'told', 'ones', 'give', '!', '!', '!', '!', 'know', '!', '!', '!', '!', 'RIGHTS', 'KNOW', 'INGREDIENTS', '!', '!', '!', 'POISON', 'CHEMICALS', '!', '!', '#Vaccine', '#CoronaVirus', '#Covid19', '#DemandTheIngredients', '#MonisantoAdmitted']",FAKE
8434,2021-02-18 01:07:17 Eastern Standard Time,1.23E+18,joeslacker5,Joe Slacker,No kidding!  I will consider it when it is in normal circulation and not under emergency orders. You know those same orders that make it so you can't SUE them for it Destroying you. #vaccine #COVID19    https://t.co/RUVRCidF7w,0,0,[],['https://apnews.com/article/0a30392ec5de65f5118434d5213efe12'],[],"['vaccine', 'covid19']",-0.4596,11,11.5,37,0,1,2,1,"['No', 'kidding', '!', 'I', 'will', 'consider', 'it', 'when', 'it', 'is', 'in', 'normal', 'circulation', 'and', 'not', 'under', 'emergency', 'orders', '.', 'You', 'know', 'those', 'same', 'orders', 'that', 'make', 'it', 'so', 'you', ""can't"", 'SUE', 'them', 'for', 'it', 'Destroying', 'you', '.', '#vaccine', '#COVID19', 'https://t.co/RUVRCidF7w']","['kidding', '!', 'consider', 'normal', 'circulation', 'emergency', 'orders', '.', 'know', 'orders', 'make', ""can't"", 'SUE', 'Destroying', '.', '#vaccine', '#COVID19', 'https://t.co/RUVRCidF7w']",FAKE
18399,2021-02-10 08:21:38 Eastern Standard Time,351126486,qooldad1978,T?É?É?Ç?É?É?Ç?Ç?π?É?É?Ç?Ö?É?Ç?Ç?Ñd?É?É?Ç?É?É?Ç?Ç?© T?É?É?Ç?É?É?Ç?Ç?π?É?É?Ç?Ö?É?Ç?Ç?Ñd?É?É?Ç?É?É?Ç?Ç?©,#COVID19 is an exercise!  #Events201 #Lockstep #Vaccine #MindControl #NoneDareCallitConspiracy  https://t.co/rf0UhsQEzP,0,0,[],[],['https://pbs.twimg.com/media/Et3jbMPXUAQWnaO.jpg'],"['covid19', 'events201', 'lockstep', 'vaccine', 'mindcontrol', 'nonedarecallitconspiracy']",0,12,34.4,10,0,1,6,0,"['#COVID19', 'is', 'an', 'exercise', '!', '#Events201', '#Lockstep', '#Vaccine', '#MindControl', '#NoneDareCallitConspiracy', 'https://t.co/rf0UhsQEzP']","['#COVID19', 'exercise', '!', '#Events201', '#Lockstep', '#Vaccine', '#MindControl', '#NoneDareCallitConspiracy', 'https://t.co/rf0UhsQEzP']",FAKE
18623,2021-02-10 03:40:38 Eastern Standard Time,3035153345,sc_face,The Light Warrior ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?ç?É?Ç?Ç?Ñ,"Aparrantly the furlough scheme ends of April. Maybe, just maybe people will start to stand up for their selves when they aren't being paid to sit at home and watch propaganda.   #furlough #COVID19 #vaccine #government = #mindcontrol",0,0,[],[],[],"['furlough', 'covid19', 'vaccine', 'government', 'mindcontrol']",-0.25,10,13,37,0,0,5,0,"['Aparrantly', 'the', 'furlough', 'scheme', 'ends', 'of', 'April', '.', 'Maybe', ',', 'just', 'maybe', 'people', 'will', 'start', 'to', 'stand', 'up', 'for', 'their', 'selves', 'when', 'they', ""aren't"", 'being', 'paid', 'to', 'sit', 'at', 'home', 'and', 'watch', 'propaganda', '.', '#furlough', '#COVID19', '#vaccine', '#government', '=', '#mindcontrol']","['Aparrantly', 'furlough', 'scheme', 'ends', 'April', '.', 'Maybe', ',', 'maybe', 'people', 'start', 'stand', 'selves', 'paid', 'sit', 'home', 'watch', 'propaganda', '.', '#furlough', '#COVID19', '#vaccine', '#government', '=', '#mindcontrol']",FAKE
856,2021-02-24 08:52:20 Eastern Standard Time,14193868,maevey,Maeve,this is encouraging  #NoVaccine #NOVaccinePassports #NoVaccineForMe #VaccinePassports #vaccine #bigpharma #tyranny #Plandemia #plandemic #scamdemic2020 #scamdemic #COVID19  https://t.co/zWLdruGb7n,1,2,[],[],['https://pbs.twimg.com/media/Eu_wb1QXMAQX_sT.png'],"['novaccine', 'novaccinepassports', 'novaccineforme', 'vaccinepassports', 'vaccine', 'bigpharma', 'tyranny', 'plandemia', 'plandemic', 'scamdemic2020', 'scamdemic', 'covid19']",0.5267,17,39.3,16,0,0,12,0,"['this', 'is', 'encouraging', '#NoVaccine', '#NOVaccinePassports', '#NoVaccineForMe', '#VaccinePassports', '#vaccine', '#bigpharma', '#tyranny', '#Plandemia', '#plandemic', '#scamdemic2020', '#scamdemic', '#COVID19', 'https://t.co/zWLdruGb7n']","['encouraging', '#NoVaccine', '#NOVaccinePassports', '#NoVaccineForMe', '#VaccinePassports', '#vaccine', '#bigpharma', '#tyranny', '#Plandemia', '#plandemic', '#scamdemic2020', '#scamdemic', '#COVID19', 'https://t.co/zWLdruGb7n']",FAKE
4960,2021-02-20 16:15:16 Eastern Standard Time,1.33E+18,jiminey56386668,@jimineycricket,19 health workers dead after COVID-19 vaccination; health experts demand investigation #covid19 #vaccine #virus #scamdemic   https://t.co/N0fSWHWros,0,1,[],['https://en.gaonconnection.com/19-health-workers-dead-after-covid-19-vaccination-health-experts-demand-investigation/'],[],"['covid19', 'vaccine', 'virus', 'scamdemic']",-0.7003,11,25.1,16,0,0,4,1,"['19', 'health', 'workers', 'dead', 'after', 'COVID', '-', '19', 'vaccination', ';', 'health', 'experts', 'demand', 'investigation', '#covid19', '#vaccine', '#virus', '#scamdemic', 'https://t.co/N0fSWHWros']","['19', 'health', 'workers', 'dead', 'COVID', '-', '19', 'vaccination', ';', 'health', 'experts', 'demand', 'investigation', '#covid19', '#vaccine', '#virus', '#scamdemic', 'https://t.co/N0fSWHWros']",FAKE
17071,2021-02-11 05:18:10 Eastern Standard Time,1.34E+18,thetwau,The World Around Us (TWAU),The COVID-19 vaccine  https://t.co/UTMU6vp4UR @GovMikeHuckabee @DonaldJTrumpJr @SenTedCruz @AllenWest @SarahHuckabee @ksorbs @libertycounsel @IsraeliPM @EricTrump @RandPaul #scamdemic #COVID19 #vaccine,0,0,"[{'screen_name': 'govmikehuckabee', 'name': 'gov. mike huckabee', 'id': '15416505'}, {'screen_name': 'donaldjtrumpjr', 'name': 'donald trump jr.', 'id': '39344374'}, {'screen_name': 'sentedcruz', 'name': 'senator ted cruz', 'id': '1074480192'}, {'screen_name': 'allenwest', 'name': 'allen west', 'id': '237403203'}, {'screen_name': 'sarahhuckabee', 'name': 'sarah huckabee sanders', 'id': '5509762'}, {'screen_name': 'ksorbs', 'name': 'kevin sorbo', 'id': '33608041'}, {'screen_name': 'libertycounsel', 'name': 'liberty counsel', 'id': '25505732'}, {'screen_name': 'israelipm', 'name': 'pm of israel', 'id': '141084952'}, {'screen_name': 'erictrump', 'name': 'eric trump', 'id': '39349894'}, {'screen_name': 'randpaul', 'name': 'senator rand paul', 'id': '216881337'}]",['https://twau.org/news/f/the-covid-19-vaccine'],[],"['scamdemic', 'covid19', 'vaccine']",0,19,38,17,0,0,3,1,"['The', 'COVID', '-', '19', 'vaccine', 'https://t.co/UTMU6vp4UR', '@GovMikeHuckabee', '@DonaldJTrumpJr', '@SenTedCruz', '@AllenWest', '@SarahHuckabee', '@ksorbs', '@libertycounsel', '@IsraeliPM', '@EricTrump', '@RandPaul', '#scamdemic', '#COVID19', '#vaccine']","['COVID', '-', '19', 'vaccine', 'https://t.co/UTMU6vp4UR', '@GovMikeHuckabee', '@DonaldJTrumpJr', '@SenTedCruz', '@AllenWest', '@SarahHuckabee', '@ksorbs', '@libertycounsel', '@IsraeliPM', '@EricTrump', '@RandPaul', '#scamdemic', '#COVID19', '#vaccine']",FAKE
14342,2021-02-13 09:50:52 Eastern Standard Time,7.13E+17,galorevida,Vida Galore?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?§?É?Ç?Ç?¨,"I'm going to keep warning people not to take the #vaccine for a cold virus that mutates every year, and which has a 99%+ recovery rate. #COVID19 plandemic is a gargantuan ruse.  https://t.co/WsKCqdyhQ7",0,0,[],['https://www.lewrockwell.com/2021/02/vasko-kohlmayer/the-great-vaccine-scam/'],[],"['vaccine', 'covid19']",-0.34,13,19,33,0,0,2,1,"[""I'm"", 'going', 'to', 'keep', 'warning', 'people', 'not', 'to', 'take', 'the', '#vaccine', 'for', 'a', 'cold', 'virus', 'that', 'mutates', 'every', 'year', ',', 'and', 'which', 'has', 'a', '99', '%', '+', 'recovery', 'rate', '.', '#COVID19', 'plandemic', 'is', 'a', 'gargantuan', 'ruse', '.', 'https://t.co/WsKCqdyhQ7']","[""I'm"", 'going', 'keep', 'warning', 'people', 'take', '#vaccine', 'cold', 'virus', 'mutates', 'every', 'year', ',', '99', '%', '+', 'recovery', 'rate', '.', '#COVID19', 'plandemic', 'gargantuan', 'ruse', '.', 'https://t.co/WsKCqdyhQ7']",FAKE
13282,2021-02-14 10:13:39 Eastern Standard Time,1.34E+18,fizzyenigma,Fizzy E. Nigma,There is absolutely no reason for anyone to receive the poison #COVID19 #vaccine. It does not work (just like the masks) and has now been proven.    https://t.co/E4S2ByWOu7,1,1,[],['https://www.nbcnews.com/news/amp/ncna1257886'],[],"['covid19', 'vaccine']",-0.7966,11,10.3,27,0,0,2,1,"['There', 'is', 'absolutely', 'no', 'reason', 'for', 'anyone', 'to', 'receive', 'the', 'poison', '#COVID19', '#vaccine', '.', 'It', 'does', 'not', 'work', '(', 'just', 'like', 'the', 'masks', ')', 'and', 'has', 'now', 'been', 'proven', '.', 'https://t.co/E4S2ByWOu7']","['absolutely', 'reason', 'anyone', 'receive', 'poison', '#COVID19', '#vaccine', '.', 'work', '(', 'like', 'masks', ')', 'proven', '.', 'https://t.co/E4S2ByWOu7']",FAKE
14683,2021-02-12 21:19:42 Eastern Standard Time,2998656290,yretciva,Red Bird of Paradise,The #COVID19 #Vaccine is poison.,0,1,[],[],[],"['covid19', 'vaccine']",-0.5423,3,7.4,5,0,0,2,0,"['The', '#COVID19', '#Vaccine', 'is', 'poison', '.']","['#COVID19', '#Vaccine', 'poison', '.']",FAKE
33,2021-02-24 18:13:53 Eastern Standard Time,16457324,marxpace,MarXPacE Media?É?É?Ç?¢?É?Ç?Ç?Ñ?É?Ç?Ç?¢ ?É?É?Ç?¢?É?Ç?Ç?ù?É?Ç?Ç?å,"How many have been vaccinated now?  Good, all good, glad to see it..  #COVID19 #covid #coronavirus #COVID19Vaccine #VaccinePassports #vaccination #VaccinePassport #vaccine #vaccinated #covidhoax #coronavirusbullshit #vaxxed #vax #eatthesheep  https://t.co/2gr5aj2wZJ",0,0,[],[],['https://pbs.twimg.com/media/EvBxO97VIAY9lOR.jpg'],"['covid19', 'covid', 'coronavirus', 'covid19vaccine', 'vaccinepassports', 'vaccination', 'vaccinepassport', 'vaccine', 'vaccinated', 'covidhoax', 'coronavirusbullshit', 'vaxxed', 'vax', 'eatthesheep']",0.8316,24,32.3,28,1,0,14,0,"['How', 'many', 'have', 'been', 'vaccinated', 'now', '?', 'Good', ',', 'all', 'good', ',', 'glad', 'to', 'see', 'it', '.', '.', '#COVID19', '#covid', '#coronavirus', '#COVID19Vaccine', '#VaccinePassports', '#vaccination', '#VaccinePassport', '#vaccine', '#vaccinated', '#covidhoax', '#coronavirusbullshit', '#vaxxed', '#vax', '#eatthesheep', 'https://t.co/2gr5aj2wZJ']","['many', 'vaccinated', '?', 'Good', ',', 'good', ',', 'glad', 'see', '.', '.', '#COVID19', '#covid', '#coronavirus', '#COVID19Vaccine', '#VaccinePassports', '#vaccination', '#VaccinePassport', '#vaccine', '#vaccinated', '#covidhoax', '#coronavirusbullshit', '#vaxxed', '#vax', '#eatthesheep', 'https://t.co/2gr5aj2wZJ']",FAKE
14468,2021-02-13 05:24:42 Eastern Standard Time,2980960463,escene_it,?É?É?Ç?¢?É?Ç?Ç?ù?É?Ç?Ç?å gab.ai/eScene-it ?É?É?Ç?¢?É?Ç?Ç?ù?É?Ç?Ç?å,Weakening your #ImmuneSystem to #ColdAndFlu #Viruses. 4) He continues to push people into having the #BillGates Sponsored #Covid19 #CoronaVirus #Vaccine Poison &amp; is determined to hit the #UK's 2025 #Depopulation target of 15 Million by any means necessary. #Resist #IWillNotComply,0,0,[],[],[],"['immunesystem', 'coldandflu', 'viruses', 'billgates', 'covid19', 'coronavirus', 'vaccine', 'uk', 'depopulation', 'resist', 'iwillnotcomply']",-0.5267,17,27.4,40,0,0,11,0,"['Weakening', 'your', '#ImmuneSystem', 'to', '#ColdAndFlu', '#Viruses', '.', '4', ')', 'He', 'continues', 'to', 'push', 'people', 'into', 'having', 'the', '#BillGates', 'Sponsored', '#Covid19', '#CoronaVirus', '#Vaccine', 'Poison', '&', 'amp', ';', 'is', 'determined', 'to', 'hit', 'the', ""#UK's"", '2025', '#Depopulation', 'target', 'of', '15', 'Million', 'by', 'any', 'means', 'necessary', '.', '#Resist', '#IWillNotComply']","['Weakening', '#ImmuneSystem', '#ColdAndFlu', '#Viruses', '.', '4', ')', 'continues', 'push', 'people', '#BillGates', 'Sponsored', '#Covid19', '#CoronaVirus', '#Vaccine', 'Poison', '&', 'amp', ';', 'determined', 'hit', ""#UK's"", '2025', '#Depopulation', 'target', '15', 'Million', 'means', 'necessary', '.', '#Resist', '#IWillNotComply']",FAKE
8391,2021-02-18 01:48:31 Eastern Standard Time,9.13E+17,commonsensoryuk,DanielleWizzz,Piss poor people in this country! Love to be controlled and have a little control. Mask wearers thriving to tell non mask wearers off despite claiming to follow science (brainwashed statement).Too many wet wipes in this country to stand up for themselves #covid19 #vaccine  #sheep,0,1,[],[],[],"['covid19', 'vaccine', 'sheep']",-0.2244,8,10.7,45,0,1,3,0,"['Piss', 'poor', 'people', 'in', 'this', 'country', '!', 'Love', 'to', 'be', 'controlled', 'and', 'have', 'a', 'little', 'control', '.', 'Mask', 'wearers', 'thriving', 'to', 'tell', 'non', 'mask', 'wearers', 'off', 'despite', 'claiming', 'to', 'follow', 'science', '(', 'brainwashed', 'statement', ')', '.', 'Too', 'many', 'wet', 'wipes', 'in', 'this', 'country', 'to', 'stand', 'up', 'for', 'themselves', '#covid19', '#vaccine', '#sheep']","['Piss', 'poor', 'people', 'country', '!', 'Love', 'controlled', 'little', 'control', '.', 'Mask', 'wearers', 'thriving', 'tell', 'non', 'mask', 'wearers', 'despite', 'claiming', 'follow', 'science', '(', 'brainwashed', 'statement', ')', '.', 'many', 'wet', 'wipes', 'country', 'stand', '#covid19', '#vaccine', '#sheep']",FAKE
11203,2021-02-16 04:01:04 Eastern Standard Time,1.25E+18,waronspeech,War On Speech,Sick Sick man. A MUST WATCH real doctor seminar unreal #vaccine the scam   https://t.co/TONltFTKOx  #billgates save the planet kill as many people as possible. Sheeple will never wake up till its to late. #COVID19 Sheeple all these doctors are lying. Can't face facts.,0,0,[],['https://brandnewtube.com/v/75grLS'],[],"['vaccine', 'billgates', 'covid19']",-0.9451,14,8.4,43,0,0,3,1,"['Sick', 'Sick', 'man', '.', 'A', 'MUST', 'WATCH', 'real', 'doctor', 'seminar', 'unreal', '#vaccine', 'the', 'scam', 'https://t.co/TONltFTKOx', '#billgates', 'save', 'the', 'planet', 'kill', 'as', 'many', 'people', 'as', 'possible', '.', 'Sheeple', 'will', 'never', 'wake', 'up', 'till', 'its', 'to', 'late', '.', '#COVID19', 'Sheeple', 'all', 'these', 'doctors', 'are', 'lying', '.', ""Can't"", 'face', 'facts', '.']","['Sick', 'Sick', 'man', '.', 'MUST', 'WATCH', 'real', 'doctor', 'seminar', 'unreal', '#vaccine', 'scam', 'https://t.co/TONltFTKOx', '#billgates', 'save', 'planet', 'kill', 'many', 'people', 'possible', '.', 'Sheeple', 'never', 'wake', 'till', 'late', '.', '#COVID19', 'Sheeple', 'doctors', 'lying', '.', ""Can't"", 'face', 'facts', '.']",FAKE
